acc_mean,acc_std,acc_min,acc_max,acc_range,acc_skewness,acc_kurtosis,peak_acc,time_to_peak,peak_time_ratio,zero_crossing_count,first_zero_crossing_time,jerk_mean,jerk_std,jerk_max,acc_impulse,pos_acc_ratio,pos_acc_mean,neg_acc_mean,dominant_freq,spectral_centroid,spectral_bandwidth,spectral_roll_off,curve_symmetry,first_half_energy,second_half_energy,energy_ratio,peak_width_ratio,rep_number_norm,phase_duration,original_peak_acc,file_name,rep_number
0.43707552000000005,0.173817856131554,0.018912,0.738618,0.719706,-0.2737319487448695,0.1670506028918548,0.738618,0.11299999999999955,0.21042830540037127,0,-1.0,-1.0924539606398533,3.08552099404097,9.189937499999992,0.23958855950000016,1.0,0.43707552000000005,0.0,0.0,3.171575388098315,5.022148627906623,7.1508379888268045,0.21096508147556028,3.8097082216750002,1.7214832106609999,0.6887681014623712,0.6592178770949696,0.1,0.5370000000000008,0.7386179840829848,farm12_results,1
0.3673397777777777,0.14470540058552508,-0.000959,0.589425,0.590384,-0.8201009043285625,0.05821517003684118,0.589425,0.2889999999999997,0.5644531250000009,1,0.4949999999999992,-0.017471850764407562,3.3623392046655156,9.462647058823832,0.1961263999999997,0.9629629629629629,0.38150511538461535,-0.000959,0.0,2.2527539678095736,4.595919030150836,5.642361111111126,0.8259904522587526,1.7430504147289998,2.4656600482749997,0.4141530832427195,0.7695312500000022,0.2,0.5119999999999987,0.5894245599141217,farm12_results,2
0.2968018518518519,0.12965132983583422,-0.086692,0.445084,0.531776,-1.184432142941714,0.8250887378214231,0.445084,0.30600000000000094,0.5396825396825412,1,0.5380000000000003,-0.5504642726011697,2.00892029924052,5.449742857142835,0.17005642250000028,0.9629629629629629,0.31155161538461545,-0.086692,0.0,2.8076085613195323,4.909419418055435,8.491736886798613,0.7737753386358917,1.4974076030560002,1.3349141748979998,0.5286855521542085,0.7619047619047655,0.3,0.5670000000000002,0.44508429929946486,farm12_results,3
0.27153485714285713,0.11983616563549455,0.038602,0.419306,0.38070400000000004,-0.43180492530593323,-1.208061517290689,0.419306,0.15499999999999758,0.32978723404254884,0,-1.0,-0.6660292445045821,1.997432575613375,4.3945554723706035,0.14083426149999986,1.0,0.27153485714285713,0.0,0.0,2.6163490786683883,4.730009614322105,6.079027355623115,0.6783037105628033,1.24874279341,0.6011867965840001,0.6750217955127957,0.787234042553188,0.4,0.46999999999999886,0.41930550003791417,farm12_results,4
0.27345142307692305,0.13158145789795678,0.042919,0.476786,0.433867,-0.35178745682357476,-1.0089734706632085,0.476786,0.2029999999999994,0.358657243816254,0,-1.0,0.22091712784797976,2.3033624521345857,5.579534191176317,0.16290206200000001,1.0,0.27345142307692305,0.0,0.0,1.6328025886168291,3.5162961655685456,3.397662408263121,0.9666861572747575,1.23867597826,1.155647403719,0.51733863002089,0.6607773851590096,0.5,0.565999999999999,0.47678607533882617,farm12_results,5
0.2443520333333333,0.08991909968131849,-0.009345,0.390431,0.39977599999999996,-1.037372318447521,0.6370120120704343,0.390431,0.32100000000000506,0.5202593192868764,1,0.6010000000000062,-0.207403685193481,2.220777229905402,6.0930624999979655,0.15836938750000026,0.9666666666666667,0.2531002068965517,-0.009345,0.0,2.114711879529062,4.3027839815231,4.70016207455426,0.9346044283534577,1.2037111978769999,0.8300896225720001,0.591853039773707,0.7666126418152278,0.6,0.6170000000000044,0.3904308984586147,farm12_results,6
0.31591624999999995,0.14800071191615094,0.030207,0.510892,0.48068500000000003,-0.39296149358190513,-1.1921955348595048,0.510892,0.277000000000001,0.5110701107011141,0,-1.0,-0.09815776993942202,2.0855763996133256,3.752108400178673,0.17523441799999925,1.0,0.31591624999999995,0.0,0.0,1.9051743866636088,4.15706263256161,3.5582498682130037,0.9625088146106261,1.7762672779399997,1.6315367788290003,0.5212351556456889,0.6199261992619962,0.7,0.5419999999999945,0.5108916982416435,farm12_results,7
0.4081454,0.20186327349352085,0.009611,0.684998,0.675387,-0.6349598478845034,-0.9916163882989109,0.684998,0.11500000000000021,0.2220077220077229,0,-1.0,-0.008571890097084811,3.9633575742228575,11.53818627450897,0.22155202249999992,1.0,0.4081454,0.0,0.0,2.0900969231574704,4.114567927326121,3.7065637065637143,0.7896941429672535,3.183165680497,2.00012053767,0.6141211475724148,0.6698841698841704,0.1,0.5179999999999989,0.6849984085722197,farm13_results,1
0.26333321428571427,0.1333483776357888,0.046612,0.437023,0.390411,-0.18936806621729976,-1.447761135596638,0.437023,0.2889999999999997,0.511504424778761,0,-1.0,0.34357984885147064,1.7575326723848954,4.530636363636679,0.15297819650000008,1.0,0.26333321428571427,0.0,0.0,1.2569576675379264,3.048481973655346,1.7067003792667526,0.9688861114255628,1.2407852795599998,1.198747524236,0.5086159438517465,0.6123893805309741,0.2,0.5649999999999995,0.4370233713543091,farm13_results,2
0.5126539523809525,0.2274096441127199,0.033428,0.794779,0.761351,-0.6947669187735945,-0.7800726126087425,0.794779,0.16799999999999926,0.43298969072164767,0,-1.0,-0.6560085626088868,5.621062803754551,15.118999999999987,0.20971957849999956,1.0,0.5126539523809525,0.0,0.0,2.257995566207141,4.231784407104756,4.909180166912127,0.8591020390238989,4.2272161776649995,2.3778974660079997,0.6399914378027737,0.6469072164948441,0.3,0.3879999999999999,0.794779387079298,farm13_results,3
0.25017273076923074,0.11143210389172056,0.021772,0.416686,0.394914,-0.4374846875951839,-0.9149956241967847,0.416686,0.33699999999999974,0.5470779220779219,0,-1.0,-0.19461108432560983,2.2986361993649993,6.053374999999322,0.1554440365,1.0,0.25017273076923074,0.0,0.0,2.0401982290552962,4.208697732818063,4.682817182817185,0.8375380010864891,1.122693039004,0.8273981949510001,0.5757130843191652,0.6996753246753266,0.4,0.6159999999999997,0.41668587895045023,farm13_results,4
0.31182148275862065,0.14229241230300485,0.044537,0.496456,0.451919,-0.6043780034184231,-0.9470972170061094,0.496456,0.2900000000000027,0.5206463195691231,0,-1.0,-0.12332179646720974,2.117231728655088,4.032468482905653,0.17344738350000016,1.0,0.31182148275862065,0.0,0.0,2.1505613974758133,4.488179028941772,3.466848263480455,0.9173898768362128,1.1732945015640002,2.233618761991,0.3443863728833843,0.6391382405745004,0.5,0.5570000000000022,0.49645606752821364,farm13_results,5
0.13884833333333332,0.0495225462330786,0.034221,0.246172,0.211951,-0.19028725680095523,-0.2605341581606595,0.246172,0.15200000000000102,0.23384615384615592,0,-1.0,-0.01793428406911179,1.4813747394768362,3.6895032679735316,0.08875347299999987,1.0,0.13884833333333332,0.0,0.0,2.2864955566680316,4.0735831568723135,5.925925925925939,0.6828176576819519,0.272894082342,0.313852158539,0.46509728282579077,0.5661538461538451,0.6,0.6499999999999986,0.24617231919420712,farm13_results,6
0.37714563999999995,0.2106328263905472,-0.014397,0.779665,0.794062,-0.19301791677173202,-0.6723200500100432,0.779665,0.08799999999999963,0.18843683083511714,1,0.4509999999999996,-0.46203512779053185,5.107634171646964,18.038972023642092,0.18618760699999998,0.96,0.39345991666666663,-0.014397,0.0,3.04770499309564,4.740026411072261,8.222698072805146,0.7665878579220388,3.1326499419669998,1.5324755911399999,0.6715038898172236,0.603854389721628,0.1,0.46699999999999964,0.7796649984074899,farm14_results,1
0.32524995833333337,0.12246119783849874,0.03066,0.448034,0.41737399999999997,-1.108040999196284,-0.09000603727788725,0.448034,0.26700000000000124,0.5505154639175269,0,-1.0,0.056677551822054806,3.848667219269961,12.535941176469676,0.15970768999999996,1.0,0.32524995833333337,0.0,0.0,2.0275512812103678,3.6662878835400057,3.951890034364251,0.5220656588876226,1.69130930965,1.2075134192749999,0.5834469603035042,0.7958762886597902,0.2,0.4850000000000012,0.44803408457962457,farm14_results,2
0.33180934615384616,0.19155074821148618,-0.079112,0.56634,0.6454519999999999,-0.43476799967067686,-1.100909907927481,0.56634,0.13699999999999868,0.2718253968253944,1,0.48299999999999876,-0.1830489477292712,3.69763695845024,8.431112410873602,0.18020461049999997,0.9615384615384616,0.3482462,-0.079112,0.0,2.494128759405127,4.9797589508292655,3.815628815628819,0.6934270160664813,2.858669767377,0.9578476473439999,0.7490257364870372,0.6111111111111113,0.3,0.5039999999999996,0.5663402111385384,farm14_results,3
0.3062626666666667,0.15126647249310712,0.018802,0.49923,0.480428,-0.5052693025420094,-1.1559632963249356,0.49923,0.1869999999999976,0.4146341463414609,0,-1.0,0.2534549663840203,3.1575502147042607,8.786105042017029,0.15412614949999956,1.0,0.3062626666666667,0.0,0.0,2.4710984529762476,4.548798282670194,6.335128286347841,0.7727135817396423,1.397119687862,1.053126012718,0.5701957511980478,0.6097560975609766,0.4,0.45099999999999696,0.49922958185766064,farm14_results,4
0.30129623809523814,0.19133812269828826,0.006915,0.584308,0.577393,-0.18847720629162165,-1.4704530075983955,0.584308,0.2049999999999983,0.3972868217054244,0,-1.0,-0.2747959685122398,2.379557957128657,4.512262023064803,0.16313219250000008,1.0,0.30129623809523814,0.0,0.0,1.9754436816161158,3.811232276716499,3.691399040236262,0.9675862173596408,1.109748129283,1.5654355767660002,0.41483062519171654,0.5271317829457421,0.5,0.5159999999999982,0.5843080301590612,farm14_results,5
0.31088973913043483,0.1330092515459038,0.035705,0.493444,0.457739,-0.8530217382130281,-0.3334868591068325,0.493444,0.1729999999999947,0.35020242914978705,0,-1.0,0.3342663838567789,3.053825312643168,9.419775846700093,0.16588840550000022,1.0,0.31088973913043483,0.0,0.0,2.175523920904697,4.0877939171494875,5.808836472452035,0.9392344231170069,1.408795955194,1.221113535354,0.5356822963897689,0.7894736842105134,0.6,0.4939999999999998,0.49344432950618583,farm14_results,6
0.5940961818181818,0.3567652381356218,-0.020885,1.124014,1.1448990000000001,-0.2537272032619796,-1.311079179550402,1.124014,0.10299999999999976,0.24582338902147913,1,0.3999999999999999,-0.5558462895643826,6.017394492082185,13.925439327485398,0.25545256500000013,0.9545454545454546,0.623381,-0.020885,0.0,2.717129198826652,4.8074491252443305,4.556302885658494,0.4667058711086233,8.039678414506,2.525419170138,0.7609658453312718,0.5083532219570407,0.1,0.41900000000000004,1.1240141142686721,farm15_results,1
0.4461099090909091,0.2248872266961435,0.006936,0.75793,0.7509939999999999,-0.6043631034375991,-0.9246756142987818,0.75793,0.18399999999999928,0.39913232104121443,0,-1.0,0.312418813716104,4.550066491756805,13.894098412697863,0.1983766890000002,1.0,0.4461099090909091,0.0,0.0,2.0786351159649175,4.066027427387085,4.141195030565976,0.9494005732564998,3.45110551582,2.039837430024,0.6285087187861026,0.5596529284164896,0.2,0.4609999999999985,0.7579299610938414,farm15_results,2
0.37705979999999995,0.21453710112929184,-0.011109,0.595365,0.6064740000000001,-0.5564453880070118,-1.3543118169413775,0.595365,0.2350000000000012,0.4690618762475063,1,0.48300000000000054,-0.5860244492263647,2.906587471840586,6.265351087344115,0.2036778619999999,0.95,0.39748973684210526,-0.011109,0.0,2.4169890652774266,4.334069109207101,5.688622754491004,0.7007150340532688,2.5859701130259998,1.1780350977139997,0.6870261777659975,0.6566866267465067,0.3,0.5010000000000012,0.5953651751124697,farm15_results,3
0.388378,0.2524535871878235,-0.055889,0.823258,0.879147,0.0009668026348140744,-1.0283769534529656,0.823258,0.13799999999999812,0.2845360824742233,1,0.4190000000000005,0.005781551344231726,4.475924176917971,14.40161893048158,0.18751900000000005,0.9565217391304348,0.40857195454545453,-0.055889,0.0,2.7392441274847674,4.561656009243261,5.916629314208881,0.8650072310653255,2.889065242707,2.0460513023569997,0.5854097297046779,0.46804123711340323,0.4,0.48499999999999943,0.8232583590860593,farm15_results,4
0.37552399999999997,0.21618174274226615,-0.006108,0.659974,0.666082,-0.46287322762398064,-1.284101389732512,0.659974,0.0990000000000002,0.1980000000000004,1,0.4839999999999982,-0.7579230882353324,2.4365024627611485,6.237356486718879,0.1946533404999991,0.9583333333333334,0.39211669565217383,-0.006108,0.0,3.071139270155013,5.0755691692780776,7.666666666666667,0.7356395499079376,3.019959917224,1.486107774082,0.6701985243254792,0.5339999999999989,0.5,0.5,0.6599744154482322,farm15_results,5
0.33379820833333335,0.18493226874790744,-0.025015,0.57643,0.601445,-0.638824993088435,-1.0720778859148437,0.57643,0.23799999999999955,0.44485981308411415,1,0.5180000000000007,-0.20878174364838778,3.6945983122483708,12.814441399285368,0.18685848899999996,0.9583333333333334,0.34939878260869567,-0.025015,0.0,2.631466812917854,4.589228984984966,5.373831775700969,0.8259919429374843,2.162540886701,1.332367623158,0.6187689550672233,0.6429906542056005,0.6,0.5349999999999966,0.5046284764616403,farm15_results,6
0.34442645833333335,0.1863828648159435,0.004974,0.580701,0.575727,-0.5565390826464023,-1.1735407024919684,0.580701,0.1840000000000046,0.3518164435946529,0,-1.0,-0.03470220010538799,3.414656858421911,8.89527329768441,0.18790519950000087,1.0,0.34442645833333335,0.0,0.0,2.425004345000766,4.6003913233364635,3.664754620777542,0.9229267099942131,2.133558353783,1.5472774261459998,0.5796396474455469,0.6500956022944575,0.7,0.5230000000000032,0.5807012411793313,farm15_results,7
0.2900534166666667,0.13974291181693757,0.031906,0.557044,0.525138,0.18362776926268531,-0.731544731854044,0.557044,0.18299999999999983,0.314432989690721,0,-1.0,0.39039768871111374,3.5205983553359204,7.257798748434022,0.1806649024999996,1.0,0.2900534166666667,0.0,0.0,2.7988022750811195,4.787980168154124,6.586483390607093,0.6714904111848606,1.8744876105619999,0.6133299715919999,0.7534666625110965,0.512027491408925,0.8,0.5820000000000007,0.47563687847188757,farm15_results,8
0.36105399999999993,0.2553220351748869,-0.155383,0.914807,1.07019,0.46191972183642405,-0.13006314284178933,0.914807,0.09100000000000019,0.1636690647482019,1,0.496,-0.7534587761062199,4.50062808128369,13.053591322751371,0.1999714109999999,0.9615384615384616,0.38171147999999994,-0.155383,0.0,3.0539695164412817,4.715492773349991,6.917542888765914,0.4695488518896814,4.376943513039,0.707339133569,0.8608772991720072,0.35071942446043164,0.1,0.5559999999999996,0.9148066225251253,farm16_results,1
0.3509142173913044,0.17541168632749954,0.019565,0.567816,0.548251,-0.507916448697066,-1.1313881789562663,0.567816,0.238999999999999,0.48676171079429564,0,-1.0,-0.3848995063006722,3.5544165700889017,8.249224541429744,0.18034885799999975,1.0,0.3509142173913044,0.0,0.0,1.9488121954764828,3.766932156486172,3.8962188966616518,0.7881384818776551,2.3815840218930004,1.158347074462,0.6727769431289982,0.6191446028513248,0.2,0.49099999999999966,0.5678160773377398,farm16_results,2
0.3510700909090909,0.19402333638623545,-0.020551,0.619821,0.6403719999999999,-0.46313694905752106,-1.0205621827757894,0.619821,0.08300000000000018,0.16600000000000037,1,0.48299999999999876,-0.04988689922110416,4.761155920086442,11.545705882353307,0.20932408700000016,0.9545454545454546,0.36876633333333336,-0.020551,0.0,2.5470075857793804,4.615360840802986,5.727272727272728,0.656355334960392,2.446863099765,1.0928327036889998,0.6912636666058636,0.7380000000000031,0.3,0.5,0.6198214975248494,farm16_results,3
0.37052,0.22253265970520753,-0.08681,0.661708,0.748518,-0.39212953352675434,-0.9572641063430987,0.661708,0.08999999999999986,0.20930232558139517,1,0.3930000000000007,0.23603972887775337,5.070772706150278,12.376124665774686,0.17266254350000035,0.9473684210526315,0.3959272222222222,-0.08681,0.0,2.1275174080004366,3.8418272295390645,4.4063647490820115,0.9696599500335793,2.2860100753859998,1.2633011702880002,0.6440714598282281,0.5813953488372097,0.4,0.4299999999999997,0.661708303175711,farm16_results,4
0.41985431578947374,0.23134720115605978,-0.19257,0.778373,0.970943,-0.8180620659350721,0.6674438267986282,0.778373,0.0519999999999996,0.12713936430317785,1,0.33899999999999864,0.8031869760222143,7.77766781401424,21.26260127005778,0.1576915090000002,0.9473684210526315,0.4538778888888889,-0.19257,0.0,3.36668097959653,5.031004740066492,6.948912623857952,0.7139711250087896,2.973524590688,1.3926597147380002,0.6810350600621012,0.5819070904645481,0.5,0.4089999999999989,0.7783733630700957,farm16_results,5
0.1689378571428572,0.09049816813683274,0.029008,0.367204,0.338196,0.5121265415667086,-0.6137753069523888,0.367204,0.06900000000000261,0.11876075731497805,0,-1.0,-0.12327768691750521,2.058861631946082,3.40827734778168,0.0906469609999997,1.0,0.1689378571428572,0.0,0.0,3.1489625576940674,5.298577569239538,9.958200147528839,0.7942341271685914,0.8034201653870001,0.225017538953,0.7812045027098603,0.8571428571428484,0.6,0.5810000000000031,0.36720369494056443,farm16_results,6
0.325134625,0.19181517439415313,-0.011434,0.571311,0.5827450000000001,-0.3947413348624575,-1.184817642296642,0.571311,0.0870000000000033,0.20763723150358934,1,0.38300000000000267,0.36632830950495077,4.383476966696644,11.309941176468584,0.12763298250000013,0.9375,0.3475725333333333,-0.011434,0.0,1.9125973963456457,3.3598486702496224,4.474940334128911,0.7064518627495198,1.682214716018,0.59787465201,0.7377845533628846,0.4582338902148009,0.7,0.41899999999999693,0.5713105445686363,farm16_results,7
0.4240528636363637,0.2120694819820093,0.012144,0.686332,0.674188,-0.6597682934660142,-0.9537340941319212,0.686332,0.10799999999999965,0.22314049586776788,0,-1.0,-0.19761671596653654,3.959038876210692,10.19654545454534,0.20579042999999997,1.0,0.4240528636363637,0.0,0.0,2.0756878843544357,3.982821820466624,3.944402704733284,0.5639255012399373,3.5618504137539997,1.3836241058649998,0.7202241968134547,0.5764462809917353,0.1,0.484,0.6863320612548028,farm17_results,1
0.3700291666666667,0.17456599777440113,-0.027158,0.563411,0.590569,-0.8158729737555936,-0.5984155201642203,0.563411,0.1509999999999998,0.3226495726495722,1,0.43599999999999994,0.33229598903012275,5.058266764669326,17.469533333332674,0.17940705649999966,0.9583333333333334,0.3872981739130436,-0.027158,0.0,2.268552620222851,4.198372936299845,6.1431623931623935,0.7498051865892617,2.744100735559,1.273376186753,0.6830408210484031,0.7222222222222205,0.2,0.46799999999999997,0.5634105975140267,farm17_results,2
0.3166097619047618,0.1441196648859831,0.012108,0.494176,0.482068,-0.5862142998637877,-0.7869408490885736,0.494176,0.17400000000000126,0.3807439824945317,0,-1.0,-0.8725124167033569,3.0101980401379356,8.54663999999988,0.15428085100000008,1.0,0.3166097619047618,0.0,0.0,3.1943721587733362,5.138021887928359,8.335938314056463,0.5358222583385248,1.832369534938,0.7088870670070001,0.7210486078169203,0.6761487964989032,0.3,0.45700000000000074,0.49417552660537206,farm17_results,3
0.2892430952380952,0.19801934952781639,-0.021141,0.611383,0.632524,0.36351505767194164,-1.205604167763018,0.611383,0.18299999999999983,0.34724857685009386,1,0.5100000000000016,-0.9072469612631253,2.00075024463752,2.858307589035361,0.18773164299999953,0.9523809523809523,0.3047623,-0.021141,0.0,3.161821048672226,4.7346388218245545,7.228697930785203,0.06253933661703531,2.1690639681849997,0.41127388135199994,0.8406123905728871,0.518026565464894,0.4,0.527000000000001,0.6113827734586755,farm17_results,4
0.38280109523809525,0.14194560115759464,0.014374,0.546598,0.532224,-1.0123784404999876,0.29043577267442355,0.546598,0.2029999999999994,0.43008474576271266,0,-1.0,0.3852996553533601,3.3855206121253896,8.283423908200165,0.17983023749999982,1.0,0.38280109523809525,0.0,0.0,1.9062245362541599,3.9114397629330337,4.0355125100888,0.9399845029833142,1.959797760572,1.5405921157009999,0.5598798504864471,0.7161016949152597,0.5,0.47199999999999775,0.546597615542552,farm17_results,5
0.31869203999999995,0.12372475491524887,0.052038,0.506158,0.45411999999999997,-0.8330947140464786,-0.1136853533347959,0.506158,0.17999999999999972,0.3415559772296003,0,-1.0,-0.0676561673156025,2.269235545479617,5.444720956178292,0.1724756635000001,1.0,0.31869203999999995,0.0,0.0,2.113112903203649,4.11685592668677,3.643263757115743,0.7245570282775274,1.8308158432199997,1.0909949402349999,0.6266031508909301,0.7305502846299758,0.6,0.527000000000001,0.5061584800595348,farm17_results,6
0.24736466666666668,0.10321795123574948,0.02426,0.372687,0.348427,-0.6384294428115266,-0.8710665760494907,0.372687,0.10299999999999443,0.1936090225563818,0,-1.0,-0.05983552877685031,2.037065143236112,7.2690322580647955,0.13890916099999917,1.0,0.24736466666666668,0.0,0.0,2.4968693112642613,4.624389607554719,5.404135338345901,0.5222813661137871,1.2518677868490002,0.472369583689,0.7260414419961155,0.7161654135338398,0.7,0.5319999999999965,0.37268739808424534,farm17_results,7
0.39969665,0.14348783349443778,0.006864,0.577044,0.57018,-1.3899263666390744,1.0238020500045435,0.577044,0.0,0.0,0,-1.0,-1.7144245957317268,2.208547723827292,1.8881447192513434,0.144418032,1.0,0.39969665,0.0,0.0,4.607047804498585,7.354894934283125,12.942779291553135,-0.19902763651050032,2.43553888782,1.171384519823,0.6752399794958609,0.7547683923705726,0.1,0.367,0.5770444676295405,farm18_results,1
0.34280604000000003,0.14248427237066694,0.049593,0.496302,0.446709,-0.701272438558397,-0.7449945999115193,0.496302,0.15399999999999991,0.3248945147679322,0,-1.0,0.24656187621624903,3.0260286485670256,8.566029411764976,0.16794469199999998,1.0,0.34280604000000003,0.0,0.0,2.1433982890603263,4.222039956080475,4.050632911392404,0.8772043988090331,1.81654855331,1.628895170027,0.5272321068563635,0.7573839662447254,0.2,0.4740000000000002,0.49630248692775036,farm18_results,2
0.36481051999999997,0.1967264166013543,0.021412,0.613584,0.592172,-0.35695065594820924,-1.3456451736364572,0.613584,0.06299999999999883,0.1340425531914872,0,-1.0,-0.6757171772453696,2.756571382965354,7.480681717964515,0.18111255550000008,1.0,0.36481051999999997,0.0,0.0,3.498066843538218,5.856929009999651,8.170212765957466,0.5339761369574579,3.138259738661,1.1564402236259996,0.7307285179917025,0.5787234042553211,0.3,0.46999999999999886,0.6135843758295975,farm18_results,3
0.2659900769230769,0.1154720690426654,-0.055777,0.44105,0.496827,-0.9482217859129092,0.49252669588530695,0.44105,0.14099999999999824,0.2635514018691555,1,0.4889999999999972,-0.5399334291379787,1.4333834560893406,3.310953703704019,0.13559860649999944,0.9615384615384616,0.27886076,-0.055777,0.0,3.6164420440226728,6.155270700213079,8.986340762041694,0.7259736030772238,1.4949508504370002,0.691246663077,0.6838132607854266,0.6560747663551383,0.4,0.5350000000000001,0.44104999644943055,farm18_results,4
0.45913953333333335,0.18616526189163815,0.023125,0.730305,0.70718,-0.56900152752206,0.08218554392243416,0.730305,0.08599999999999941,0.22933333333333175,0,-1.0,-0.47999672327121057,4.905999068659022,13.556479166666655,0.1787125224999999,1.0,0.45913953333333335,0.0,0.0,3.0748377203737536,4.818351328219612,7.466666666666667,0.35354372920853544,2.341031828345,1.3409674087260002,0.6358045392229009,0.7413333333333322,0.1,0.375,0.7303054300661833,farm19_results,1
0.2637245555555555,0.15891118373069704,-0.139597,0.39507,0.534667,-1.6705147935922968,1.7375732649710338,0.39507,0.02800000000000047,0.0665083135391936,1,0.3200000000000003,-0.007700940376965547,1.6239440601349124,1.82305882352947,0.10360418100000009,0.8888888888888888,0.31413975,-0.139597,0.0,2.217870575871927,2.9277286613823925,6.334125098970714,-0.9068503728678948,0.48332292973499996,0.369907719924,0.5664622220593735,0.5201900237529685,0.2,0.4209999999999994,0.39506980191143376,farm19_results,2
0.24056407142857142,0.14761984489291805,-0.019696,0.439013,0.458709,-0.34218238380793586,-1.2043573097026228,0.439013,0.254999999999999,0.4497354497354478,1,0.532,-0.6390439850820834,2.246984540317413,2.3544954128440754,0.1430568440000005,0.9285714285714286,0.2605840769230769,-0.019696,0.0,1.3966313390791285,2.2984012212356384,3.2753842277651795,0.7818722170384779,0.855965356805,0.25931231815399997,0.7674908016395712,0.5978835978836016,0.3,0.5670000000000002,0.43901327354375785,farm19_results,3
0.21395153846153844,0.12803416844169455,0.033099,0.44877,0.415671,0.37506837974562696,-0.9454886579087409,0.44877,0.08999999999999986,0.14634146341463344,0,-1.0,0.12773998740911122,2.131661733299929,4.723739726027372,0.15053339650000036,1.0,0.21395153846153844,0.0,0.0,1.5837252711308651,2.2480716525248394,4.5028142589118065,0.18719477681971117,0.640569606767,0.16761451151499995,0.7926035568834153,0.21951219512195305,0.4,0.615000000000002,0.44876970156106694,farm19_results,4
