Timestamp,VerticalAccel_g
1738121067.8726387,-0.0173
1738121067.8903155,-0.0345
1738121067.908853,-0.0171
1738121067.9279587,-0.0024
1738121067.946899,-0.0056
1738121067.9646926,-0.0375
1738121067.9837003,-0.07
1738121068.00374,-0.0384
1738121068.021507,-0.0182
1738121068.0595884,-0.0166
1738121068.061486,-0.0654
1738121068.0777209,-0.0677
1738121068.096201,0.0185
1738121068.115602,-0.0002
1738121068.1344814,-0.0699
1738121068.1532586,0.0318
1738121068.1714354,-0.0692
1738121068.1904137,0.0939
1738121068.2094169,-0.0715
1738121068.2285495,-0.1011
1738121068.2470694,-0.0027
1738121068.283914,-0.0549
1738121068.2859185,0.0118
1738121068.3028047,-0.0087
1738121068.3219612,-0.0259
1738121068.3404918,-0.0532
1738121068.358811,-0.0014
1738121068.3774774,-0.0429
1738121068.3965347,-0.0574
1738121068.414717,-0.0353
1738121068.433939,0.0445
1738121068.4359398,0.0061
1738121068.4717114,-0.0455
1738121068.4907053,-0.1059
1738121068.5094101,0.0085
1738121068.510919,0.024
1738121068.5274293,-0.0397
1738121068.5843642,-0.0352
1738121068.5854006,-0.0421
1738121068.6027496,-0.0282
1738121068.622063,-0.0543
1738121068.6405902,0.0478
1738121068.6596804,0.017
1738121068.6774278,-0.0656
1738121068.7157965,0.0242
1738121068.7177994,-0.0724
1738121068.7343435,0.0479
1738121068.7532754,-0.0554
1738121068.790645,-0.026
1738121068.792154,-0.038
1738121068.8093824,0.0183
1738121068.8280735,-0.0012
1738121068.846862,-0.0187
1738121068.8655179,-0.0192
1738121068.8841767,-0.0184
1738121068.9022048,0.0448
1738121068.9221451,-0.0094
1738121068.9404476,-0.0888
1738121068.9773343,-0.1025
1738121068.979333,0.0609
1738121068.9967139,0.0105
1738121069.0151806,-0.0172
1738121069.0337954,-0.0429
1738121069.0522876,-0.0271
1738121069.0719745,-0.0034
1738121069.089655,0.0315
1738121069.1094437,-0.052
1738121069.1470516,-0.0336
1738121069.1485279,-0.0298
1738121069.1655395,0.0529
1738121069.2037559,-0.068
1738121069.2057536,-0.0379
1738121069.2077582,0.0455
1738121069.2745838,-0.0642
1738121069.2765822,0.0388
1738121069.2785861,-0.0796
1738121069.3345418,0.0365
1738121069.336544,-0.037
1738121069.3375807,-0.0436
1738121069.3946779,-0.0721
1738121069.3996782,0.0831
1738121069.4011884,-0.0027
1738121069.453546,-0.0856
1738121069.456075,-0.0067
1738121069.458092,-0.0105
1738121069.5140827,-0.039
1738121069.5160816,-0.0342
1738121069.5170817,-0.0957
1738121069.5738776,0.0236
1738121069.5758872,0.0021
1738121069.5778856,0.2595
1738121069.6340985,0.2629
1738121069.635129,0.0347
1738121069.6370933,-0.1782
1738121069.6937673,-0.0295
1738121069.6958654,0.111
1738121069.6974957,-0.0027
1738121069.7540662,0.0489
1738121069.7562678,-0.0581
1738121069.7573106,0.0174
1738121069.8146067,-0.0196
1738121069.8156466,-0.0024
1738121069.8175347,-0.0355
1738121069.8738294,-0.0317
1738121069.8758354,0.0861
1738121069.8778398,-0.1015
1738121069.9338715,-0.043
1738121069.9358804,-0.0369
1738121069.93688,0.0385
1738121069.994004,0.0319
1738121069.99602,0.0277
1738121069.9976492,0.0781
1738121070.0541437,-0.4464
1738121070.055177,0.212
1738121070.057146,0.0567
1738121070.114077,0.0398
1738121070.1150782,-0.3177
1738121070.1170776,0.0202
1738121070.1746469,0.0071
1738121070.1756968,-0.1221
1738121070.1775613,0.0115
1738121070.23435,0.0429
1738121070.2363505,-0.0952
1738121070.2383957,-0.0106
1738121070.3544927,0.0485
1738121070.3585043,-0.063
1738121070.3616354,0.0101
1738121070.362629,0.0078
1738121070.4744382,-0.0356
1738121070.4774446,-0.0037
1738121070.4794354,0.0427
1738121070.5343285,-0.1798
1738121070.53533,-0.2403
1738121070.5373297,0.3972
1738121070.5946236,-0.3764
1738121070.5956569,0.0085
1738121070.5976198,-0.167
1738121070.6540642,0.1011
1738121070.6560192,0.2934
1738121070.657018,-0.337
1738121070.7139142,0.1396
1738121070.7158873,-0.1278
1738121070.7168741,-0.0521
1738121070.7745633,-0.0148
1738121070.77556,-0.2135
1738121070.7775633,0.0306
1738121070.8347824,-0.0156
1738121070.8367834,-0.0434
1738121070.8378317,-0.0532
1738121070.8937416,0.2278
1738121070.8957438,-0.4049
1738121070.8977416,0.0889
1738121070.9540448,-0.0809
1738121070.9560506,-0.006
1738121070.957084,-0.0218
1738121071.0143769,-0.1735
1738121071.0153663,0.0865
1738121071.0174217,0.0123
1738121071.07457,-0.0648
1738121071.075533,0.0241
1738121071.077527,0.0412
1738121071.1338973,0.1234
1738121071.1359053,-0.162
1738121071.1369438,0.066
1738121071.19443,-0.0573
1738121071.1964223,0.1776
1738121071.1983943,-0.1227
1738121071.25401,0.0705
1738121071.3146062,-0.1058
1738121071.3166034,-0.0514
1738121071.317636,-0.0119
1738121071.374344,-0.0008
1738121071.3763416,-0.0214
1738121071.3783407,-0.0496
1738121071.4336512,0.0022
1738121071.4356563,0.0147
1738121071.4366167,-0.0515
1738121071.4946287,0.0939
1738121071.4956236,0.018
1738121071.4976246,0.0963
1738121071.554435,-0.0885
1738121071.555428,-0.0351
1738121071.557427,-0.0593
1738121071.614042,-0.039
1738121071.615045,0.0617
1738121071.61704,-0.0087
1738121071.6735294,0.1084
1738121071.6757498,0.3021
1738121071.6772828,0.1171
1738121071.733883,0.3496
1738121071.735894,0.2822
1738121071.7366273,0.1093
1738121071.794527,-0.0451
1738121071.7965302,-0.0551
1738121071.7985294,-0.1647
1738121071.8549953,-0.6154
1738121071.856991,-0.7062
1738121071.858995,-0.8199
1738121071.9142597,-0.972
1738121071.9161339,-0.8434
1738121071.9181428,-0.8512
1738121071.9740574,-0.6073
1738121071.9750605,-0.6653
1738121071.9770591,-0.5051
1738121072.0338445,-0.5836
1738121072.0358021,-0.5428
1738121072.0368025,-0.4077
1738121072.1545327,-0.6014
1738121072.156533,-0.5813
1738121072.15854,-0.6322
1738121072.1610425,-0.9177
1738121072.2139351,-2.6197
1738121072.2159703,-3.1797
1738121072.2179558,-3.6409
1738121072.2746,-4.55
1738121072.2759697,-4.8893
1738121072.2780063,-5.6282
1738121072.3346355,-6.0402
1738121072.335633,-6.3697
1738121072.337642,-6.4873
1738121072.3945522,-6.4277
1738121072.39645,-6.3395
1738121072.3985023,-6.4709
1738121072.4544017,-6.6873
1738121072.4564025,-6.9034
1738121072.4575095,-7.0766
1738121072.5135531,-7.4789
1738121072.5155568,-7.6384
1738121072.5175583,-7.6921
1738121072.5737982,-7.8598
1738121072.5757973,-8.2746
1738121072.5777977,-8.7792
1738121072.6334348,-9.2822
1738121072.6354368,-10.3737
1738121072.6374419,-11.1076
1738121072.6946113,-14.8328
1738121072.6961327,-16.69
1738121072.6971421,-18.8106
1738121072.7544851,-20.6161
1738121072.7564406,-22.7745
1738121072.7574475,-24.5867
1738121072.814607,-26.8212
1738121072.8165643,-29.6601
1738121072.8180726,-32.3702
1738121072.8745904,-36.2728
1738121072.8775413,-38.3118
1738121072.8793972,-40.7023
1738121072.9344985,-43.2592
1738121072.9364533,-45.8899
1738121072.938452,-47.4441
1738121072.9934478,-47.7283
1738121072.9954486,-50.1878
1738121072.9974499,-54.0983
1738121073.0539155,-49.5815
1738121073.055925,-41.3636
1738121073.0569637,-32.8554
1738121073.1138914,-14.5662
1738121073.1159947,-9.4875
1738121073.11763,-3.7331
1738121073.2348826,-4.5692
1738121073.236878,-3.5296
1738121073.2388783,-5.492
1738121073.2414076,-5.8079
1738121073.2945313,-15.2284
1738121073.29647,-19.7013
1738121073.2984166,-24.864
1738121073.3547657,-25.6819
1738121073.356708,-32.4901
1738121073.3589735,-33.7349
1738121073.4145682,-36.5465
1738121073.4175606,-36.633
1738121073.4195604,-38.34
1738121073.4740252,-43.7139
1738121073.4760263,-44.5584
1738121073.4770274,-44.4255
1738121073.5339925,-44.4654
1738121073.535994,-44.467
1738121073.5370286,-45.5555
1738121073.593871,-44.6544
1738121073.5958705,-43.1841
1738121073.6009934,-43.1334
1738121073.6537297,-42.3277
1738121073.6557314,-42.5268
1738121073.6567345,-42.5221
1738121073.7146187,-41.9896
1738121073.715617,-39.9054
1738121073.717578,-42.2605
1738121073.7749238,-41.4793
1738121073.8345442,-39.7381
1738121073.8385534,-39.5769
1738121073.8410525,-37.3473
1738121073.84458,-36.8457
1738121073.9543197,-28.4442
1738121073.9563205,-27.7977
1738121073.9583166,-25.857
1738121074.0136645,-14.085
1738121074.015665,-8.0936
1738121074.017666,-5.9629
1738121074.0747993,-4.2269
1738121074.075826,-3.4342
1738121074.0777986,-3.5751
1738121074.134358,-2.4839
1738121074.1353207,-2.6196
1738121074.1373217,-2.7434
1738121074.1945806,-3.0849
1738121074.1965516,-3.1109
1738121074.1975946,-3.6058
1738121074.254626,-4.1311
1738121074.2565875,-4.8795
1738121074.2583177,-6.1621
1738121074.3146508,-6.4781
1738121074.3160596,-6.6377
1738121074.3179092,-7.3545
1738121074.3735757,-7.6748
1738121074.3759396,-7.1708
1738121074.377938,-7.9517
1738121074.4335327,-8.6084
1738121074.4355695,-9.7503
1738121074.4375515,-11.3858
1738121074.4939146,-12.3121
1738121074.496917,-13.1548
1738121074.497952,-13.4063
1738121074.5539782,-13.3403
1738121074.555978,-12.5883
1738121074.5570135,-12.1813
1738121074.6135685,-9.2459
1738121074.615731,-8.2986
1738121074.617743,-8.895
1738121074.6738093,-7.2416
1738121074.6758306,-5.3657
1738121074.6778314,-5.1902
1738121074.7346203,-5.0558
1738121074.7365947,-4.6716
1738121074.7383974,-3.4432
1738121074.7945955,-3.5967
1738121074.7975416,-2.1187
1738121074.799534,-1.0792
1738121074.8551245,-0.6181
1738121074.8571105,-2.5449
1738121074.8591135,-2.1481
1738121074.9143896,-1.7715
1738121074.917387,-0.9935
1738121074.9203877,-0.8528
1738121074.9738715,-2.0861
1738121074.9758735,-1.7977
1738121074.9773853,-1.8945
1738121075.0342376,-2.5002
1738121075.0354652,-2.3672
1738121075.0363412,-2.45
1738121075.0942798,-2.2912
1738121075.0959654,-2.3029
1738121075.097985,-2.421
1738121075.154161,-2.8899
1738121075.213797,-2.0558
1738121075.2158058,-2.1856
1738121075.2178066,-3.3994
1738121075.2188485,-4.4735
1738121075.2737443,-3.5292
1738121075.277261,-4.1149
1738121075.2792609,-5.8071
1738121075.3338056,-7.0559
1738121075.3358085,-9.0626
1738121075.3377886,-9.0552
1738121075.394342,-8.2346
1738121075.3953507,-7.5183
1738121075.3971713,-7.5869
1738121075.4538527,-7.831
1738121075.4558249,-7.5553
1738121075.457814,-6.5688
1738121075.5138147,-5.2548
1738121075.515813,-4.5141
1738121075.5178175,-4.1107
1738121075.5748255,-7.5845
1738121075.5763378,-6.9254
1738121075.6938384,-5.5647
1738121075.6958795,-5.2305
1738121075.6978407,-5.8681
1738121075.6988382,-5.5679
1738121075.7542899,-3.6447
1738121075.7552898,-2.5011
1738121075.8140914,-2.4189
1738121075.8160908,-2.4533
1738121075.817735,-1.8846
1738121075.8189907,-1.8425
1738121075.8746862,-1.569
1738121075.8766851,-1.64
1738121075.878643,-1.5241
1738121075.9345944,-1.7445
1738121075.9365942,-2.1678
1738121075.9386387,-2.5695
1738121075.9946241,-3.2685
1738121075.996616,-3.4087
1738121075.9986153,-3.1579
1738121076.1138024,-3.2814
1738121076.1161516,-3.4631
1738121076.1171474,-3.4304
1738121076.1191523,-3.173
1738121076.1742136,-1.6999
1738121076.234715,-0.995
1738121076.2367027,-0.7849
1738121076.2377439,-2.2204
1738121076.2934637,-2.0492
1738121076.2954662,-2.2202
1738121076.2975025,-9.7889
1738121076.354178,-4.1362
1738121076.3552074,-31.472
1738121076.3571723,-4.7147
1738121076.4143257,-19.1053
1738121076.4153156,-4.2541
1738121076.41728,-24.857
1738121076.474657,-0.0977
1738121076.4766169,-7.3009
1738121076.4781394,-8.8627
1738121076.5340118,-0.7658
1738121076.5360134,-3.5966
1738121076.5380118,-5.2733
1738121076.59375,-2.3938
1738121076.5957103,-2.0232
1738121076.5977185,-0.965
1738121076.6547573,-1.3977
1738121076.655758,-0.4402
1738121076.657759,-0.6274
1738121076.7137067,-0.4315
1738121076.7156358,-0.1469
1738121076.7173421,-0.2683
1738121076.7747607,0.0417
1738121076.7767608,-0.1722
1738121076.777803,-0.0575
1738121076.834265,0.0944
1738121076.8362617,-0.1023
1738121076.8382638,0.0117
1738121076.8945255,-0.1169
1738121076.8964796,-0.0304
1738121076.8978171,-0.0297
1738121076.9535744,-0.0794
1738121076.9555953,-0.2112
1738121076.9565952,-0.2104
1738121077.0141573,-0.2137
1738121077.015158,-0.3263
1738121077.0171587,-0.3297
1738121077.073858,-0.4092
1738121077.0758598,-0.4727
1738121077.0768974,-0.5343
1738121077.1338153,-0.6681
1738121077.1358485,-0.9013
1738121077.137844,-0.8201
1738121077.1936994,-0.74
1738121077.195709,-0.7708
1738121077.1977115,-0.8286
1738121077.2536657,-0.8386
1738121077.2557282,-0.828
1738121077.2565877,-0.7643
1738121077.3146124,-0.7682
1738121077.315648,-0.7709
1738121077.3176076,-0.7415
1738121077.3747275,-0.6822
1738121077.3767757,-0.5962
1738121077.3791192,-0.5394
1738121077.4350355,-0.4716
1738121077.4370296,-0.4355
1738121077.43903,-0.268
1738121077.4935453,0.0902
1738121077.4953763,0.0829
1738121077.49739,-0.038
1738121077.5538456,-0.0653
1738121077.5558555,-2.964
1738121077.557774,-8.8163
1738121077.6138368,-8.5504
1738121077.674707,-6.6814
1738121077.6757038,-6.3621
1738121077.6777425,-3.1952
1738121077.6797688,-2.1341
1738121077.7339866,-0.0018
1738121077.7359812,-0.6304
1738121077.738024,-0.8775
1738121077.7940304,-0.8084
1738121077.7959964,-1.3113
1738121077.7979977,-1.0003
1738121077.8546338,0.3775
1738121077.856589,-0.4003
1738121077.857596,-0.6904
1738121077.9147692,-0.5925
1738121077.9167628,-0.2879
1738121077.9186869,-1.4209
1738121077.9746687,-3.2956
1738121077.976662,-3.2426
1738121077.978619,-2.445
1738121078.0338514,-4.9762
1738121078.035852,-5.8222
1738121078.037853,-5.0003
1738121078.0946598,-8.5239
1738121078.0956202,-9.6189
1738121078.097625,-10.8492
1738121078.1546206,-11.3079
1738121078.1566215,-13.095
1738121078.1576211,-13.1272
1738121078.2147312,-14.9787
1738121078.2163923,-14.9458
1738121078.2183597,-15.6809
1738121078.274771,-18.557
1738121078.2757664,-17.7432
1738121078.2777367,-25.5892
1738121078.334676,-22.4716
1738121078.3366332,-11.5993
1738121078.3382742,-12.6757
1738121078.3935995,-12.407
1738121078.3963218,-9.858
1738121078.3983295,-8.1682
1738121078.4546678,-5.2547
1738121078.4577308,-4.3362
1738121078.459725,-2.5508
1738121078.5144076,-2.2521
1738121078.5164075,-1.248
1738121078.5174131,-1.2647
1738121078.5744832,-2.2894
1738121078.5754833,-0.2792
1738121078.5775192,-1.206
1738121078.634138,-3.6341
1738121078.6361449,-5.6706
1738121078.6381407,-6.6356
1738121078.6946573,-8.8075
1738121078.6956947,-10.5274
1738121078.6971302,-11.2532
1738121078.7546759,-11.8999
1738121078.7557101,-13.5459
1738121078.7577245,-13.2403
1738121078.8142006,-12.7307
1738121078.8172016,-26.7818
1738121078.8192427,-17.5003
1738121078.8747268,-12.7611
1738121078.8767247,-18.5134
1738121078.8790014,-23.7316
1738121078.9347062,-21.4459
1738121078.936655,-14.6687
1738121078.939667,-12.9623
1738121078.9939446,-19.5239
1738121078.9959521,-16.5281
1738121078.9979577,-13.5309
1738121079.0539067,-16.3339
1738121079.0559099,-13.1273
1738121079.0578737,-11.1549
1738121079.114745,-11.8937
1738121079.1167564,-15.632
1738121079.1177952,-15.2183
1738121079.174873,-14.0647
1738121079.1759107,-14.3872
1738121079.177889,-14.8355
1738121079.2338574,-15.2118
1738121079.235907,-14.9837
1738121079.2378724,-14.8832
1738121079.2940795,-14.518
1738121079.2970796,-14.2829
1738121079.2991183,-13.9171
1738121079.3546724,-14.1554
1738121079.3566232,-13.5306
1738121079.359629,-11.1868
1738121079.4144454,-9.7479
1738121079.417484,-8.1972
1738121079.4204433,-7.1415
1738121079.474867,-4.9285
1738121079.4759068,-5.0523
1738121079.4778864,-3.3164
1738121079.5337636,-3.2818
1738121079.5357666,-2.2161
1738121079.5367634,-2.3188
1738121079.5943134,-2.0142
1738121079.5955641,-1.6123
1738121079.5976012,-0.43
1738121079.654241,-2.401
1738121079.6552355,-3.6515
1738121079.6572394,-2.2401
1738121079.71391,-1.5803
1738121079.715919,-0.6867
1738121079.7179196,-1.0415
1738121079.7746243,-2.0146
1738121079.7765837,-2.3378
1738121079.7777233,-0.7932
1738121079.8345053,-0.1722
1738121079.8365295,-0.2285
1738121079.8384967,-0.5292
1738121079.8941455,-0.0466
1738121079.8961425,-0.3688
1738121079.8982732,-0.0626
1738121079.9545994,-0.1879
1738121079.9565892,-0.1217
1738121079.9585495,-0.2503
1738121080.013687,-0.1768
1738121080.0156841,-0.2821
1738121080.017689,-0.1242
1738121080.0738356,0.0983
1738121080.0758429,-0.0266
1738121080.077844,-0.2084
1738121080.1944897,-0.3058
1738121080.195526,-0.4493
1738121080.197502,-0.6879
1738121080.1985261,-0.6854
1738121080.2537522,-0.8693
1738121080.2557847,-4.1824
1738121080.2577436,-7.1141
1738121080.3139527,-4.1725
1738121080.3159516,-4.8477
1738121080.3179538,-3.523
1738121080.3747869,-1.961
1738121080.3768053,-1.2779
1738121080.378766,-1.5819
1738121080.4347625,-28.9254
1738121080.436186,-56.497
1738121080.4376705,-3.1663
1738121080.4938588,-2.8676
1738121080.4958549,-20.3681
1738121080.4978158,-24.9364
1738121080.553442,-6.3154
1738121080.5554416,-9.4753
1738121080.5574443,-4.6676
1738121080.6141837,-6.4169
1738121080.615217,-6.4247
1738121080.6171854,-4.6847
1738121080.6740642,-5.25
1738121080.6760645,-4.4107
1738121080.6780627,-3.8709
1738121080.7347534,-3.7361
1738121080.7357953,-2.8987
1738121080.7377574,-2.4875
1738121080.7939086,-1.8166
1738121080.7959423,-1.5682
1738121080.7979062,-1.0279
1738121080.8537314,-0.5977
1738121080.8567407,-0.2729
1738121080.8597493,-0.1851
1738121080.9147203,-0.1001
1738121080.9166799,0.0427
1738121080.9196823,-0.1534
1738121080.9741445,-0.0889
1738121080.9761431,-0.1402
1738121080.9806497,-0.1417
1738121081.0340009,-0.0974
1738121081.0360024,-0.2627
1738121081.0380268,-0.2236
1738121081.093902,-0.293
1738121081.0959673,-0.302
1738121081.0979,-0.3195
1738121081.1546006,-0.3723
1738121081.1558087,-0.336
1738121081.1578166,-0.3449
1738121081.214716,-0.2671
1738121081.2157102,-0.2681
1738121081.21737,-0.2427
1738121081.2747712,-0.2043
1738121081.2767851,-0.167
1738121081.2777815,-0.1425
1738121081.3347945,-0.113
1738121081.3368063,-0.1432
1738121081.3383925,-0.1207
1738121081.3946002,-0.1084
1738121081.397543,-0.1559
1738121081.3995512,-0.1546
1738121081.454321,-0.2466
1738121081.4563212,-0.2687
1738121081.4583216,-0.3735
1738121081.5134196,-0.3841
1738121081.5154207,-0.5054
1738121081.5174224,-0.4147
1738121081.5739038,-0.4857
1738121081.5759132,-0.4698
1738121081.577916,-0.3477
1738121081.6345186,-0.3738
1738121081.6355503,-0.3098
1738121081.6365983,-0.2888
1738121081.6944997,-0.224
1738121081.6955397,-0.2579
1738121081.6975572,-0.2863
1738121081.7534864,-0.2762
1738121081.7555196,-0.324
1738121081.7564905,-0.291
1738121081.8141956,-0.2816
1738121081.8162367,-0.2533
1738121081.8186767,-0.2603
1738121081.8733726,-0.217
1738121081.8753386,-0.1142
1738121081.8773358,-0.2089
1738121081.9341779,-0.0779
1738121081.9351332,-0.1182
1738121081.9371352,-0.0734
1738121081.9939024,-0.0637
1738121081.9959059,-0.0893
1738121081.9969394,-0.053
1738121082.0535614,-0.0376
1738121082.055563,-0.0494
1738121082.0576112,-0.0216
1738121082.1138206,-0.0656
1738121082.1158707,0.0241
1738121082.1178298,0.0272
1738121082.1739764,-0.0241
1738121082.1759422,0.0392
